"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID"
"9259",2018-01-01,3109461.66666667,-641328.294461778,217081.80804462,265751.080615509,1442736.99677997,0,125884.667571658,23175.3321119465,79502.5332194374,0,41681.5427490442,224080.177251537,977292.305905378,2755858.14978732,"5_164_2"
"9260",2018-01-08,2228128.33333333,-641065.703672035,170045.612466538,0,1539858.25481581,0,14296.9940166366,21353.9251489299,3123.56942834367,0,42573.0345210398,228970.126230944,977292.305905378,2356448.11886158,"5_164_2"
"9261",2018-01-15,2202593.33333333,-640803.112882293,114831.925369804,0,1331562.54625292,0,165139.652827647,10642.5288406112,165372.504397543,0,39410.5428499977,160247.784578084,977292.305905378,2323696.6781397,"5_164_2"
"9262",2018-01-22,1918293.33333333,-640516.74357414,78347.7939637408,0,1242935.54882963,0,22713.3520824842,62574.466174322,199745.430742586,0,35469.3574395824,114053.785796804,977292.305905378,2092615.29736038,"5_164_2"
"9263",2018-01-29,1862458.33333333,-640230.374265986,62349.5782965386,0,1197753.76141362,0,101416.981918527,34298.1044853772,22928.0476635832,0,34038.3790627423,102840.799353258,977292.305905378,1892687.58383304,"5_164_2"
"9264",2018-02-05,1975951.66666667,-639944.004957833,50624.6665826615,0,1353999.67068947,0,10389.6434786925,17595.0355942768,44901.5845659698,0,41216.027028374,181566.489554832,977292.305905378,2037641.41844183,"5_164_2"
"9265",2018-02-12,1827318.33333333,-639657.635649679,30444.8262279483,0,1203591.55056876,0,19178.3625519107,61658.7069480909,1483.38269200239,0,301.506288312668,146465.079172759,977292.305905378,1800758.08470549,"5_164_2"
"9266",2018-02-19,1656268.33333333,-639371.266341526,1505.21236545511,0,1128354.30816733,0,1478.00437580029,33721.4106128909,60577.4473768958,0,1.34616316894579,130457.079720598,977292.305905378,1694015.84834599,"5_164_2"
"9267",2018-02-26,1703790,-639084.897033372,-31502.9011853606,0,1070631.27064055,0,24827.2731335745,63790.2778981286,122005.223717487,0,24262.759210981,123996.548802272,977292.305905378,1736217.86108964,"5_164_2"
"9268",2018-03-05,1488115,-638798.527725219,-65899.0415479387,0,1038650.6118154,0,1946.46642233792,35067.7168517757,6245.43846388115,0,25967.048295079,118597.620003901,977292.305905378,1499069.63848459,"5_164_2"
"9269",2018-03-12,1727330,-638512.158286574,-98247.8062065903,0,1009891.25697913,0,209176.741639385,76502.8379516704,194893.251328313,0,24739.6952248051,90349.548500243,977292.305905378,1846085.67303576,"5_164_2"
"9270",2018-03-19,1208246.66666667,-638225.788847929,-121746.214539331,0,844997.003790818,0,37694.2475124456,43395.583175214,20761.2094978454,0,19401.7528155136,92466.9553429659,977292.305905378,1276037.05465292,"5_164_2"
"9271",2018-03-26,1388960,-637939.419409284,-133799.647415568,22250.8186684371,877479.898806872,0,78564.8466892683,74493.2781840535,22031.7539497724,0,20849.6475248132,122658.53263782,977292.305905378,1423882.01554156,"5_164_2"
"9272",2018-04-02,2408331.66666667,-637653.04997064,-144631.778968141,1157397.54734299,750317.631094966,0,7373.80661280054,42044.0216426705,658.573729844916,0,17155.8935869277,97837.132022565,977292.305905378,2267792.08299936,"5_164_2"
"9273",2018-04-09,1131721.66666667,-637366.680531995,-169987.352319444,0,789534.761856169,0,548.758225131592,36756.8023818521,18.0780902206621,0,19040.8488442511,158595.04204849,977292.305905378,1174432.56450005,"5_164_2"
"9274",2018-04-16,950015,-637080.31109335,-210796.344886462,0,663125.953106765,0,40.0435569387183,18961.9801931116,0.495038444500801,0,14593.7074407509,140174.147421961,977292.305905378,966311.976683538,"5_164_2"
"9275",2018-04-23,801298.333333333,-636793.930471504,-245110.271172559,0,545238.62077016,0,2.91779351075617,92570.1632144839,0.0135548961296641,0,9011.11146847779,81317.9515534382,977292.305905378,823528.882616281,"5_164_2"
"9276",2018-04-30,779838.333333334,-636507.549849659,-248383.803811924,399206.701813432,533667.71861471,0,0.212583983742285,54711.8009781531,0.000371152733458066,0,6806.80578501425,67950.7022987066,977292.305905378,1154744.89468895,"5_164_2"
"9277",2018-05-07,889546.666666667,-636221.169227813,-223029.146878924,-81526.0143751691,614956.080174844,0,0.0154882796958947,68157.7842329288,1.01627001278625e-05,0,12775.8440803596,32721.8001680175,977292.305905378,765127.499578063,"5_164_2"
"9278",2018-05-14,862850,-635934.788605968,-201237.987082471,0,576146.977065188,0,0.00112843248616137,37870.2377287496,65523.6774146847,0,64.7318281590731,96690.6425792674,977292.305905378,916415.79796142,"5_164_2"
"9279",2018-05-21,2601601.66666667,-635648.407984122,-212804.508283038,372898.298803771,644986.622235426,1277207.69250652,77.1860595252216,48135.6555486259,2391.49325602244,0,0.288363956484255,112711.3528664,977292.305905378,2587247.97927847,"5_164_2"
"9280",2018-05-28,905008.333333334,-635362.027362277,-252243.91308648,0,619086.810596938,0,5.62479529374003,25492.9446160108,32094.1797060175,0,11631.6813121034,138461.287304666,977292.305905378,916458.893787651,"5_164_2"
"9281",2018-06-04,910551.666666667,-635075.646740431,-283813.148811641,0,635492.913696521,0,0.409813307551677,12822.175225815,1001.29053794202,0,13076.2905098481,142668.369132179,977292.305905378,863464.959268918,"5_164_2"
"9282",2018-06-11,923853.333333333,-634789.266090591,-280037.988293897,0,604119.376569406,0,9087.14526508283,6272.62072272895,47618.2446087548,0,12357.4046038192,98980.1427456221,977292.305905378,840899.986036304,"5_164_2"
"9283",2018-06-18,982420,-634502.88544075,-249404.705323378,0,683186.928828562,0,679.652100506213,37087.2548228856,1593.03623287161,0,16190.7231889788,123152.814824374,977292.305905378,955275.125139428,"5_164_2"
"9284",2018-06-25,1056811.66666667,-634216.50479091,-221538.969467352,0,705337.240600864,0,49.6135655380145,19146.8677684208,115687.109166725,0,15270.067197251,115569.577685733,977292.305905378,1092597.30763165,"5_164_2"
"9285",2018-07-02,932326.666666667,-633930.12414107,-209446.987127297,0,594537.949412749,0,30309.0400272181,94489.4418196938,5666.84693607089,0,9991.02414218439,106543.056630005,977292.305905378,975452.553604932,"5_164_2"
"9286",2018-07-09,1126221.66666667,-633643.74349123,-195709.222625027,0,744449.276502613,0,2416.83849399679,56127.330244388,129872.096131744,0,15027.6313149001,104544.817121508,977292.305905378,1200377.32959827,"5_164_2"
"9287",2018-07-16,1140006.66666667,-633357.36284139,-158871.943940437,0,751576.466533011,0,14059.9965883886,68354.7564378716,7043.01616406093,0,15145.5370019908,85191.2639922881,977292.305905378,1126434.03584116,"5_164_2"
"9288",2018-07-23,1479303.33333333,-633070.98219155,-105493.981198582,0,964302.488673126,0,22585.4560134315,37998.0462438246,46934.1498717286,0,23367.2145579652,117232.063437249,977292.305905378,1451146.76131257,"5_164_2"
"9289",2018-07-30,1647193.33333333,-632784.59825001,-65884.5362117316,0,1150300.29208539,0,1758.62550487682,19657.8991428983,1565.16329333157,0,27739.5741201844,90348.8303243089,977292.305905378,1569993.55591463,"5_164_2"
"9290",2018-08-06,2009478.33333333,-632498.21430847,-57308.8636644609,0,1265601.07663602,0,27818.278143368,76239.3057177473,73350.3489713923,0,32757.1388816877,183845.044962846,977292.305905378,1947096.42124551,"5_164_2"
"9291",2018-08-13,1523443.33333333,-632211.83036693,-60355.419355913,0,1054152.73164182,0,2201.13747194819,43217.5656162392,2788.03359912264,0,211.686114455537,147622.573242892,977292.305905378,1534918.78386902,"5_164_2"
"9292",2018-08-20,1420118.33333333,-631925.44642539,-39299.3966869998,0,881083.270760908,0,231947.266603593,81731.2029713532,77.1604936381519,0,0.944326880837001,130934.360678544,977292.305905378,1631841.66862791,"5_164_2"
"9293",2016-11-21,2964696.66666667,-1207674.76789752,341723.745231344,0,1782454.8120189,0,98676.3200981201,95264.0228114712,46015.6896268884,0,0.000109856776747958,70096.2181138822,1677204.85103425,2903760.89114719,"5_166_10"
"9294",2016-11-28,2848525,-1208488.05640424,278814.8636885,0,1842607.29770591,0,16403.9318817783,60724.8688841745,19982.7469755633,0,37285.664404654,90081.2644077809,1677204.85103425,2814617.43257836,"5_166_10"
"9295",2016-12-05,2740160,-1209287.40135337,218310.164803433,0,1625526.3837748,0,45845.5815795032,111459.716600245,149.422857160789,0,31870.3151437202,150809.495338378,1677204.85103425,2651888.52977811,"5_166_10"
"9296",2016-12-12,2380508.33333333,-1210086.7463025,202416.742026047,0,1560391.0154665,0,6475.35611162149,73715.8841099593,1.02893606077603,0,24296.919909811,101520.357570776,1677204.85103425,2435935.40886252,"5_166_10"
"9297",2016-12-19,2230915,-1210886.09125163,226674.44572032,-380731.929264971,1406988.42774608,0,822.438034299188,124089.820818513,0.00708113324778048,0,20990.3742915092,41858.9765025563,1677204.85103425,1907011.32071206,"5_166_10"
"9298",2016-12-26,3659425,-1211685.43620076,247388.171368026,1190952.55394269,1526005.53261898,0,290393.322981589,84544.1869866065,4.87321280099191e-05,0,26526.1214867515,12305.4632417592,1677204.85103425,3843634.76750862,"5_166_10"
"9299",2017-01-02,2827008.33333333,-1212484.78114988,228009.926210098,0,1480203.55937303,0,253323.021874654,135382.273825493,225432.272948594,0,24275.1479382672,113566.836658654,1677204.85103425,2924913.10871315,"5_166_10"
"9300",2017-01-09,2042143.33333333,-1213284.12609901,172815.233463487,0,1345411.07688355,0,87380.180358843,94794.0452833744,15301.9905037924,0,22217.6839297296,91141.1591866508,1677204.85103425,2292982.09454466,"5_166_10"
"9301",2017-01-16,2113358.33333333,-1214073.41797313,115211.71149064,0,1322808.6644609,0,34682.6475894574,60361.9083644468,2016.16476243308,0,19706.632946402,115839.303508864,1677204.85103425,2133758.46618427,"5_166_10"
"9302",2017-01-23,2179918.33333333,-1214862.70984724,80407.5119680487,0,1381441.53084601,0,4747.82441742215,35693.7133488196,100661.864314208,0,21509.5928239724,72231.2647393257,1677204.85103425,2159035.44364481,"5_166_10"
"9303",2017-01-30,2370613.33333333,-1215652.00172136,65395.44611149,0,1401043.19852869,0,155870.75818783,20080.108410987,1157.00845309675,0,23087.6307257878,89545.192029936,1677204.85103425,2217732.1917607,"5_166_10"
"9304",2017-02-06,1814556.66666667,-1216441.29359547,51698.8196704417,0,1194036.22746778,0,32053.2431952433,10959.028815694,7.99938772236884,0,13091.7856323803,36375.0177841389,1677204.85103425,1798985.67939217,"5_166_10"
"9305",2017-02-13,1951668.33333333,-1217230.58546959,27888.6264976371,0,1241753.02368443,0,4356.27863340437,87398.64027414,0.0550532792781069,0,1.9344142159769,55314.1656177913,1677204.85103425,1876686.98973955,"5_166_10"
"9306",2017-02-20,1918238.33333333,-1218019.87734371,-4544.69935762382,0,1211597.12815343,0,550.308354533884,54749.1154322175,92710.368250163,0,0.000251663632950447,62618.3172712602,1677204.85103425,1876865.51204618,"5_166_10"
"9307",2017-02-27,1472390,-1218809.16921782,-40663.8623910578,0,947947.127361506,0,68.8508253209102,32002.4377873661,1012.03892539187,0,6683.56740048752,83797.6838410427,1677204.85103425,1489243.52556648,"5_166_10"
"9308",2017-03-06,1477865,-1219509.93892369,-77864.8776908493,0,925579.231401665,0,8.60370181057048,17873.4331361807,144742.037975545,0,8050.74126620216,55005.4476030965,1677204.85103425,1531089.52950421,"5_166_10"
"9309",2017-03-13,1300166.66666667,-1220210.70862955,-111720.091067647,0,813171.621653006,0,18189.4420681019,9713.70041792124,2354.689774229,0,6293.43078711652,79508.0430211944,1677204.85103425,1274504.97905862,"5_166_10"
"9310",2017-03-20,1160205,-1220911.47833542,-134793.947285888,0,714282.859481946,0,2381.65444463193,5198.32367084071,196850.230743609,0,4718.05473866945,80276.5486330316,1677204.85103425,1325207.09712567,"5_166_10"
"9311",2017-03-27,1356871.66666667,-1221612.24804128,-146378.609921544,0,883748.640477843,0,299.358533137922,42884.2553589593,6291.65067783198,0,8532.03272499713,89986.7881108899,1677204.85103425,1340956.71895508,"5_166_10"
"9312",2017-04-03,1355833.33333333,-1222313.01774715,-159811.809821398,0,892937.027075202,0,37.4300148779083,24472.2298687399,44.4127905026674,0,7676.3729040522,29599.4843037206,1677204.85103425,1249846.98042279,"5_166_10"
"9313",2017-04-10,1176266.66666667,-1223013.78745301,-190914.118712207,21569.9989278883,732597.450281224,0,4.6769404326891,136198.845703072,0.305701487347891,0,4429.55548591334,9777.69380223499,1677204.85103425,1167855.47171128,"5_166_10"
"9314",2017-04-17,1955281.66666667,-1223714.55715888,-236069.003277598,1121984.05943337,603640.045337214,0,9913.20641042647,95557.2952877449,0.00210383016761235,0,3969.97344785508,25528.8289991556,1677204.85103425,2078014.70161737,"5_166_10"
"9315",2017-04-24,1029928.33333333,-1224296.61523878,-268643.935638901,0,653279.165892908,0,1270.25786857414,122774.548095123,1.44784902949296e-05,0,3200.50110178139,47068.6715675839,1677204.85103425,1011857.44469702,"5_166_10"
"9316",2017-05-01,2263143.33333333,-1224878.67331868,-265319.778619427,386991.969079149,558035.279116805,0,137396.269068948,83386.1781981729,9.96404950844461e-08,0,1757.96332282348,25987.7876906075,1677204.85103425,1380561.84557275,"5_166_10"
"9317",2017-05-08,813771.666666667,-1225460.73139858,-235502.820654699,0,514204.586508533,0,26244.9375490654,122134.036886986,6.85722617335413e-10,0,1852.77280505847,25444.3806734341,1677204.85103425,906122.013404047,"5_166_10"
"9318",2017-05-15,880871.666666667,-1226042.78947848,-216803.512086635,0,580466.936707527,0,3511.03511010175,82824.8727647988,4.71912054959816e-12,0,0.245185696988108,50890.9055593061,1677204.85103425,952052.544796565,"5_166_10"
"9319",2017-05-22,919185,-1226624.84755838,-236441.243130857,-79031.5209912644,597144.847377928,0,442.580402354647,71485.1003598209,3.24768327580865e-14,0,3.18977037335827e-05,60933.5182103582,1677204.85103425,865113.285736109,"5_166_10"
"9320",2017-05-29,826321.666666667,-1227206.90563828,-280787.847829218,0,529253.318418396,0,55.3576040014399,43268.644377683,39232.6461568562,0,938.756714025924,30184.2775038197,1677204.85103425,812143.098341534,"5_166_10"
"9321",2017-06-05,833798.333333333,-1227726.00636412,-309327.902383851,361488.537804604,515171.276002093,0,14731.0928669895,59702.605516184,320.049849096211,0,1813.13223459371,11597.9060428594,1677204.85103425,1104975.54260269,"5_166_10"
"9322",2017-06-12,746271.666666667,-1228245.10708997,-298245.659272171,0,490960.412284057,0,1911.39043213847,35255.6749405904,2.2053861371712,0,1143.17064885787,10870.65455147,1677204.85103425,690857.592915352,"5_166_10"
"9323",2017-06-19,1036406.66666667,-1228764.20781582,-263296.715106392,0,621670.571161766,0,136724.782736869,19816.5671464222,0.0151775284499353,0,2843.03939813265,11339.8222328604,1677204.85103425,977538.725965608,"5_166_10"
"9324",2017-06-26,927931.666666667,-1229283.30854167,-236201.312418513,0,584923.539118518,0,26049.343153954,94912.5049121551,12768.6337956922,0,1866.484525143,4338.2672631723,1677204.85103425,936579.002842694,"5_166_10"
"9325",2017-07-03,1126943.33333333,-1229802.40926752,-224874.305486094,0,687981.088041673,0,13561.7644712527,60453.3221577376,88017.9247709192,0,4561.36217197836,20478.4004256744,1677204.85103425,1097581.99831986,"5_166_10"
"9326",2017-07-10,1184220,-1230321.50999337,-206698.621718285,0,779859.229286796,0,1754.30399789527,35754.5428534809,933.129956140391,0,4489.39352870367,18314.8988786161,1677204.85103425,1081290.21782422,"5_166_10"
"9327",2017-07-17,1315508.33333333,-1230840.61071922,-162048.256090012,0,750292.783383688,0,19709.717386979,83447.0033587461,218332.758095609,0,4907.22166174774,8630.78166029732,1677204.85103425,1369636.24977208,"5_166_10"
"9328",2017-07-24,1279360,-1231188.3674409,-104380.626016074,0,841801.186131479,0,2591.10699668771,51824.0678178534,11586.0781265066,0,4967.45915296168,32486.5644690493,1677204.85103425,1286892.32027181,"5_166_10"
"9329",2017-07-31,1455811.66666667,-1231536.12416257,-67218.3191834216,0,874392.26271058,0,25803.5737298182,105569.825762654,1638.65058706111,0,7415.86838141029,30234.2261406307,1677204.85103425,1423504.8150004,"5_166_10"
"9330",2017-08-07,1553355,-1231883.88088425,-62793.4885221184,0,970634.423689038,0,3447.88724915312,98026.9582132512,79544.9228431141,0,11320.7430191773,26739.0131896789,1677204.85103425,1572241.42983129,"5_166_10"
"9331",2017-08-14,1374855,-1232231.63760593,-64033.613346041,0,828868.234902028,0,128791.926876097,62874.1730537508,801.595763591314,0,1.64256192647081,51428.9017771014,1677204.85103425,1453706.07501677,"5_166_10"
"9332",2017-08-21,1970110,-1232579.3943276,-34077.0987685614,0,1238914.34798147,0,23812.6929957999,37373.8817270543,107519.595650142,0,0.000213693632314965,61138.8585733419,1677204.85103425,1879307.73507958,"5_166_10"
"9333",2017-08-28,2336431.66666667,-1232927.15104928,30961.490378891,0,1383812.7528588,0,300472.048335203,21095.2001505863,1294.95345449602,0,19725.8972552352,101189.127116044,1677204.85103425,2302829.16953422,"5_166_10"
"9334",2017-09-04,2002065,-1232876.47616161,97169.3133753999,0,1318511.76223376,0,154168.811638058,11535.4290284376,8.95806797298963,0,18266.6587857466,81736.2182493951,1677204.85103425,2125725.5262514,"5_166_10"
"9335",2017-09-11,2027418.33333333,-1232825.80127394,131326.907298872,0,1162752.36302393,0,222619.847923507,92812.7799919426,12840.7740482283,0,12933.4321134525,29090.7740793576,1677204.85103425,2108755.9282396,"5_166_10"
